,os_x,os_y,ts_x,ts_y
414,120.69219942874945,399.65840672353596,212.69671878834157,678.0086379691782
415,121.11134301191717,399.6854864706063,212.96099617662168,677.5508961053854
416,121.53489078382624,399.7152108003734,213.22802105626215,677.0883954469631
417,121.9629364879839,399.74741756494245,213.49779343041845,676.6211359884459
418,122.39541802781117,399.7802527626011,213.7703133019245,676.1491177249253
419,122.83239975256568,399.81387383264695,214.04558067332536,675.6723406519931
420,123.2738311115089,399.84651864958715,214.32359554690677,675.1908047656902
421,123.71981613591231,399.87829586714713,214.60435792472148,674.7045100624613
422,124.17040863428616,399.90947773980236,214.8878678086131,674.213456539113
423,124.62568159529086,399.9399624780401,215.1741252002373,673.7176441927777
424,125.08531742262636,399.9716048032727,215.4631301010811,673.2170730208799
425,125.54942703835566,400.004350443055,215.75488251247992,672.7117430211064
426,126.01795885829439,400.0363074668881,216.04938243563308,672.2016541913799
427,126.49085898030788,400.06571132146814,216.3466298716177,671.6868065298349
428,126.96784231445896,400.09462812574895,216.64662482140113,671.167200034796
429,127.44901259333795,400.1233115551759,216.94936728585213,670.6428347047582
430,127.93450227287315,400.1518093230715,217.25485726575093,670.1137105383704
431,128.4244133867872,400.17997257866574,217.56309476179823,669.5798275344187
432,128.91881568859483,400.20804583982175,217.87407977462337,669.0411856918131
433,129.4174185494283,400.23798677835697,218.1878123047915,668.4977850095747
434,129.92018565719079,400.2677089600287,218.50429235281018,667.9496254868245
435,130.42721231738153,400.297454610324,218.8235199191353,667.3967071227729
436,130.9386235638942,400.3272511862076,219.1454950041762,666.8390299167107
437,131.45436425425427,400.3551037000302,219.4702176083006,666.2765938680012
438,131.9745470375373,400.3811907860812,219.79768773183866,665.7093989760724
439,132.49908559387558,400.40362392686075,220.12790537508698,665.1374452404107
440,133.02771690390975,400.4247543194441,220.46087053831187,664.5607326605548
441,133.56058115894163,400.4447052713771,220.79658322175248,663.9792612360903
442,134.09780476458596,400.46358845565567,221.13504342562368,663.3930309666453
443,134.63948058294315,400.48129385172035,221.47625115011837,662.8020418518855
444,135.18571275080453,400.4979298028338,221.8202063954098,662.206293891511
445,135.73659518063306,400.5135947307508,222.16690916165356,661.6057870852521
446,136.29221253175064,400.5283781229472,222.51635944898945,661.0005214328669
447,136.85241120828752,400.54017986502794,222.86855725754293,660.3904969341379
448,137.41702188783273,400.5470478696189,223.22350258742674,659.7757135888698
449,137.98611782852726,400.54937792763565,223.58119543874207,659.1561713968875
450,138.55947901659047,400.5453052253441,223.94163581157986,658.5318703580334
451,139.13716793287122,400.5353352385542,224.30482370602175,657.9028104721662
452,139.71924994203408,400.5199270057746,224.67075912214108,657.2689917391587
453,140.30575548413628,400.49927103322267,225.03944206000367,656.6304141588969
454,140.89656540226937,400.4760687300724,225.4108725196687,655.9870777312784
455,141.4916050105619,400.4528228886046,225.78505050118923,655.3389824562113
456,142.09080889311355,400.4318516689582,226.16197600461302,654.6861283336128
457,142.6943055641627,400.4129534768784,226.5416490299829,654.0285153634088
458,143.30221168699464,400.395945638128,226.92406957733732,653.3661435455326
459,143.91463305818473,400.38066245944435,227.30923764671087,652.6990128799245
460,144.53143409808882,400.3693515601871,227.69715323813455,652.0271233665305
461,145.1523924012787,400.35927983721035,228.08781635163623,651.3504750053025
462,145.7776176865446,400.35058127732043,228.48122698724097,650.6690677961972
463,146.40691904914223,400.34070103841646,228.87738514497124,649.9829017391754
464,147.04040662196795,400.3294816122917,229.27629082484722,649.2919768342024
465,147.67821101169918,400.31702209458155,229.67794402688702,648.5962930812467
466,148.32011236743293,400.3009298068071,230.08234475110694,647.8958504802802
467,148.96619865586675,400.28123730625197,230.48949299752164,647.1906490312774
468,149.61621075020557,400.2557108970958,230.8993887661442,646.4806887342156
469,150.27024435836512,400.2250616512908,231.31203205698642,645.7659695890744
470,150.92841184528834,400.1896827249335,231.72742287005892,645.0464915958355
471,151.59077574622268,400.14967557458704,232.1455612053712,644.3222547544824
472,152.25698068888389,400.1028210576149,232.56644706293181,643.5932590650002
473,152.92712073488497,400.0499053208888,232.99008044274842,642.8595045273757
474,153.6013009476005,399.99138272066256,233.41646134482792,642.120991141597
475,154.27958524534031,399.93031867491,233.84558976917648,641.3777189076533
476,154.96157313807436,399.86425667498224,234.2774657157997,640.6296878255349
477,155.64685077194804,399.79093104346913,234.71208918470253,639.8768978952334
478,156.3349722690291,399.7082555928033,235.1494601758895,639.1193491167408
479,157.02609043828062,399.61722335584903,235.58957868936457,638.3570414900502
480,157.7203674380001,399.51873676258623,236.03244472513143,637.5899750151553
481,158.41795636463837,399.41334250627955,236.47805828319326,636.8181496920507
482,159.11900426956177,399.3015351593697,236.92641936355304,636.0415655207312
483,159.8236512299877,399.18376249389246,237.37752796621334,635.2602225011922
484,160.53204988720793,399.0607092653888,237.83138409117652,634.4741206334296
485,161.24454143852148,398.9355273153161,238.2879877384447,633.6832599174398
486,161.96047794733687,398.80557520149756,238.7473389080198,632.8876403532196
487,162.68002367482683,398.6711542070524,239.20943759990348,632.0872619407659
488,163.40324827136178,398.53226229939673,239.6742838140973,631.2821246800761
489,164.1303227757323,398.3894563654717,240.14187755060263,630.4722285711479
490,164.86140828966467,398.2432460356625,240.6122188094207,629.657573613979
491,165.59665568436205,398.094098351258,241.08530759055265,628.8381598085678
492,166.33617424526318,397.94215011022794,241.5611438939994,628.0139871549122
493,167.08006308169203,397.78752556127324,242.0397277197619,627.1850556530109
494,167.82752421430467,397.6275005461777,242.52105906784095,626.3513653028623
495,168.5786968125423,397.4624130090795,243.00513793823725,625.5129161044654
496,169.33408797495883,397.2955521973194,243.49196433095148,624.6697080578189
497,170.09371491424358,397.1266617211257,243.98153824598418,623.8217411629217
498,170.85674399491154,396.9529005640782,244.47385968333592,622.9690154197732
499,171.6233789355601,396.7748601949266,244.96892864300713,622.1115308283723
500,172.3927853074753,396.5898621240433,245.46674512499825,621.2492873887185
501,173.16515495656236,396.39836877761394,245.96730912930965,620.382285100811
502,173.94066713235497,396.20079835450895,246.4706206559417,619.5105239646493
503,174.7194887095493,395.99752935193465,246.97667970489468,618.6340039802328
504,175.50177456335578,395.7889045802,247.48548627616884,617.752725147561
505,176.2877235954173,395.57554600777144,247.99704036976445,616.8666874666336
506,177.0763484469934,395.35473091306324,248.51134198568172,615.9758909374501
507,177.86844078174522,395.13008461941655,249.02839112392087,615.0803355600102
508,178.66476705633653,394.90493613960024,249.54818778448208,614.1800213343136
509,179.46531843331329,394.6788771241252,250.0707319673655,613.2749482603599
510,180.27019979863746,394.4518361808518,250.59602367257128,612.365116338149
511,181.07950522351385,394.22374865621686,251.12406290009952,611.4505255676808
512,181.89331906559602,393.99455596530026,251.65484964995036,610.5311759489548
513,182.711600858814,393.7638960575754,252.1883839221239,609.607067481971
514,183.53504991420974,393.53500368428854,252.72466571662025,608.6782001667291
515,184.3625250731454,393.30446136922603,253.26369503343946,607.7445740032291
516,185.19421086530485,393.0725906084462,253.80547187258162,606.8061889914708
517,186.03009500782372,392.83904139844736,254.3499962340468,605.8630451314541
518,186.87028170688595,392.6038089247023,254.8972681178351,604.9151424231788
519,187.71486457322013,392.3668889044009,255.4472875239465,603.962480866645
520,188.56392769691297,392.12827752453126,256.0000544523811,603.0050604618525
521,189.41761245850273,391.88830888306916,256.5555689031389,602.0428812088012
522,190.27598194556847,391.64695187090655,257.11383087622,601.0759431074911
523,191.1390927300132,391.404178253626,257.6748403716244,600.104246157922
524,192.00699553465031,391.1599623890907,258.23859738935215,599.1277903600941
525,192.8796138436278,390.9139511839081,258.80510192940324,598.1465757140071
526,193.75576520806058,390.6628376894404,259.37435399177775,597.1606022196611
527,194.63558887973753,390.4069051663334,259.94635357647564,596.169869877056
528,195.5192128319976,390.14641054693374,260.52110068349697,595.1743786861919
529,196.40675450229605,389.8815869841136,261.0985953128418,594.1741286470685
530,197.29700764258297,389.60928382447946,261.6788374645101,593.1691197596859
531,198.19015598427526,389.3299822531179,262.2618271385018,592.1593520240442
532,199.08623422725358,389.04378016700554,262.8475643348171,591.1448254401432
533,199.98541110655518,388.75110172488826,263.43604905345586,590.125540007983
534,200.88784381416767,388.45233129382063,264.0272812944182,589.1014957275635
535,201.79376935778274,388.14817616627636,264.621261057704,588.0726925988847
536,202.70341156050546,387.839282053472,265.2179883433133,587.0391306219466
537,203.61688615343263,387.52587719996416,265.8174631512462,586.0008097967492
538,204.53429924117657,387.2081688064419,266.4196854815027,584.9577301232924
539,205.45559714584564,386.8859982239174,267.02465533408275,583.9098916015763
540,206.3809796565994,386.5599323905474,267.63237270898634,582.8572942316009
541,207.31053243205372,386.23012209303386,268.2428376062135,581.7999380133662
542,208.24277514046005,385.89319396893904,268.85605002576426,580.737822946872
543,209.17773056017035,385.5492224292427,269.4720099676386,579.6709490321185
544,210.1155781256379,385.1986241503241,270.09071743183654,578.5993162691057
545,211.05483751286863,384.83824446370716,270.7121724183581,577.5229246578334
546,211.9969232659517,384.472475979093,271.33637492720317,576.4417741983017
547,212.94185312261712,384.1012278540949,271.96332495837186,575.3558648905106
548,213.88981033181074,383.7247700203996,272.59302251186415,574.2651967344601
549,214.84108356662645,383.34372462114646,273.22546758768004,573.1697697301503
550,215.79406294487285,382.9547012075887,273.86066018581954,572.069583877581
551,216.75026876683384,382.5619812600352,274.49860030628264,570.9646391767523
552,217.70968322050734,382.1653113751509,275.13928794906934,569.8549356276642
553,218.672285644363,381.7644580544332,275.78272311417965,568.7404732303166
554,219.63823504186016,381.35956810475955,276.42890580161355,567.6212519847097
555,220.6076755276883,380.9507746112325,277.07783601137106,566.4972718908433
556,221.57887968626332,380.53455338323124,277.72951374345223,565.3685329487175
557,222.55020456644272,380.1076901094319,278.383938997857,564.2350351583323
558,223.52200477441212,379.6709037965658,279.0411117745854,563.0967785196876
559,224.49475887019307,379.2252293311,279.70103207363735,561.9537630327835
560,225.46876937534537,378.77121585135546,280.3636998950129,560.80598869762
561,226.44227343101593,378.30571576664465,281.0291152387121,559.653455514197
562,227.4158166977627,377.8299003858752,281.69727810473495,558.4961634825147
563,228.38975545106928,377.34443927194036,282.3681884930814,557.3341126025729
564,229.36607277859042,376.8538266854854,283.04184640375144,556.1673028743717
565,230.34663133821368,376.362165734381,283.7182518367451,554.995734297911
566,231.3314902811598,375.8692954147656,284.3974047920624,553.8194068731909
567,232.3207023314257,375.37506991780333,285.0793052697033,552.6383206002114
568,233.3143144312284,374.8793571434412,285.7639532696678,551.4524754789725
569,234.31253507950484,374.3824350073033,286.4513487919559,550.2618715094741
570,235.3132056803776,373.8804183133975,287.1414918365677,549.0665086917163
571,236.3182265193102,373.377499593501,287.83438240350307,547.866387025699
572,237.3276468657367,372.8735059389696,288.53002049276205,546.6615065114223
573,238.34151055991364,372.3682807087938,289.22840610434463,545.4518671488862
574,239.3600268527166,371.86208735895747,289.92953923825087,544.2374689380906
575,240.38321560176655,371.35476265934454,290.6334198944807,543.0183118790357
576,241.41109418290165,370.8461585098071,291.34004807303415,541.7943959717212
577,242.44345568574673,370.33575432279747,292.0494237739112,540.5657212161474
578,243.48033288701484,369.8234605285397,292.7615469971119,539.3322876123141
579,244.52175485980453,369.309195859321,293.4764177426362,538.0940951602213
580,245.5654960822136,368.78897761511513,294.1940360104841,536.8511438598691
581,246.60947564364824,368.2591684766694,294.91440180065564,535.6034337112575
582,247.6542282324256,367.7207824810426,295.6375151131508,534.3509647143865
583,248.70192048197293,367.1784883992749,296.3633759479696,533.093736869256
584,249.75271567260418,366.6323677723715,297.09198430511196,531.8317501758661
585,250.8067612551405,366.0824945970133,297.823340184578,530.5650046342167
586,251.8641903750648,365.52893606028874,298.55744358636764,529.2935002443079
587,252.92531328136195,364.97217546991,299.2942945104809,528.0172370061397
588,253.98998257613985,364.4118336742774,300.0338929569177,526.736214919712
589,255.05849535852724,363.84838722657156,300.77623892567823,525.4504339850249
590,256.1309306295496,363.28184598258446,301.52133241676233,524.1598942020784
591,257.207359476111,362.71221898675816,302.26917343017004,522.8645955708724
592,258.28784585624015,362.13951452946714,303.0197619659014,521.564538091407
593,259.37264453599363,361.56417166376923,303.7730980239564,520.2597217636821
594,260.4617912237713,360.98616016038267,304.52918160433495,518.9501465876979
595,261.5553178239878,360.40545259102953,305.2880127070371,517.6358125634541
596,262.65345300141837,359.8224606425722,306.04959133206296,516.316719690951
597,263.75620562723867,359.2371242254277,306.8139174794124,514.9928679701884
598,264.8637851426475,358.6498289113786,307.58099114908543,513.6642574011663
599,265.97592892381857,358.06007128554893,308.35081234108213,512.3308879838848
600,267.0926491595327,357.4678070793329,309.12338105540243,510.99275971834396
601,268.2137022221617,356.8725765605731,309.89869729204634,509.6498726045436
602,269.33932515235034,356.2748259237016,310.67676105101384,508.3022266424838
603,270.46927261517345,355.6740929474773,311.457572332305,506.94982183216456
604,271.6056479527886,355.07488664680875,312.2411311359198,505.5926581735859
605,272.7482952528213,354.4768245391594,313.02743746185814,504.2307356667478
606,273.897074445373,353.87955804782246,313.81649131012017,502.8640543116503
607,275.051859493776,353.28276954667126,314.6082926807058,501.4926141082933
608,276.2145787775281,352.69077622257265,315.40284157361504,500.1164150566769
609,277.3849258757489,352.10293173237676,316.2001379888479,498.73545715680103
610,278.56282853443594,351.5191121745302,317.0001819264044,497.34974040866575
611,279.75000000256756,350.9434358175865,317.8029733862845,495.95926481227104
612,280.9457402794728,350.3745429162659,318.6085123684882,494.56403036761685
613,282.14967602382444,349.8116353817211,319.4167988730156,493.16403707470323
614,283.35906376798084,349.2494314924109,320.22783289986654,491.7592849335302
615,284.5757585401018,348.6924422160704,321.0416144490411,490.3497739440977
616,285.79952486660085,348.1399968156329,321.85814352053933,488.9355041064058
